Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Kylen Granson (40393118),Kylen Granson,40393118,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,PHI,0.43
TE,Cameron Latu (40393120),Cameron Latu,40393120,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,PHI,0
TE,E.J. Jenkins (40393122),E.J. Jenkins,40393122,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,PHI,0
TE,Cal Adomitis (40393124),Cal Adomitis,40393124,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,PHI,0
TE,Ben Yurosek (40393126),Ben Yurosek,40393126,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,MIN,0
TE,Gavin Bartholomew (40393128),Gavin Bartholomew,40393128,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,MIN,0
TE,Bryson Nesbit (40393130),Bryson Nesbit,40393130,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,MIN,0
TE,Nick Vannett (40393132),Nick Vannett,40393132,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,MIN,0
TE,Andrew DePaola (40393134),Andrew DePaola,40393134,TE/FLEX,2500,PHI@MIN 10/19/2025 01:00PM ET,MIN,0
TE,James Mitchell (40393106),James Mitchell,40393106,TE/FLEX,2500,CAR@NYJ 10/19/2025 01:00PM ET,CAR,1.93
TE,Bryce Pierre (40393108),Bryce Pierre,40393108,TE/FLEX,2500,CAR@NYJ 10/19/2025 01:00PM ET,CAR,0
TE,Jeremy Ruckert (40393110),Jeremy Ruckert,40393110,TE/FLEX,2500,CAR@NYJ 10/19/2025 01:00PM ET,NYJ,3.53
TE,Stone Smartt (40393112),Stone Smartt,40393112,TE/FLEX,2500,CAR@NYJ 10/19/2025 01:00PM ET,NYJ,0
TE,Jelani Woods (40393114),Jelani Woods,40393114,TE/FLEX,2500,CAR@NYJ 10/19/2025 01:00PM ET,NYJ,0
DST,Panthers  (40393195),Panthers ,40393195,DST,2500,CAR@NYJ 10/19/2025 01:00PM ET,CAR,4.5
TE,CJ Dippre (40393096),CJ Dippre,40393096,TE/FLEX,2500,NE@TEN 10/19/2025 01:00PM ET,NE,0
TE,Gee Scott Jr. (40393098),Gee Scott Jr.,40393098,TE/FLEX,2500,NE@TEN 10/19/2025 01:00PM ET,NE,0
TE,David Martin-Robinson (40393100),David Martin-Robinson,40393100,TE/FLEX,2500,NE@TEN 10/19/2025 01:00PM ET,TEN,1.18
TE,Thomas Odukoya (40393102),Thomas Odukoya,40393102,TE/FLEX,2500,NE@TEN 10/19/2025 01:00PM ET,TEN,0
TE,Joel Wilson (40393104),Joel Wilson,40393104,TE/FLEX,2500,NE@TEN 10/19/2025 01:00PM ET,TEN,0
TE,Daniel Bellinger (40393080),Daniel Bellinger,40393080,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,NYG,2.58
TE,Chris Manhertz (40393082),Chris Manhertz,40393082,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,NYG,0.28
TE,Thomas Fidone II (40393084),Thomas Fidone II,40393084,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,NYG,0
TE,Adam Trautman (40393086),Adam Trautman,40393086,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,DEN,3.13
TE,Lucas Krull (40393088),Lucas Krull,40393088,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,DEN,1.17
TE,Patrick Murtagh (40393090),Patrick Murtagh,40393090,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,DEN,0
TE,Caleb Lohner (40393092),Caleb Lohner,40393092,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,DEN,0
TE,Mitchell Fraboni (40393094),Mitchell Fraboni,40393094,TE/FLEX,2500,NYG@DEN 10/19/2025 04:05PM ET,DEN,0
TE,Tyler Conklin (40393026),Tyler Conklin,40393026,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,LAC,2.25
TE,Tucker Fisk (40393066),Tucker Fisk,40393066,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,LAC,0
TE,Thomas Yassmin (40393068),Thomas Yassmin,40393068,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,LAC,0
TE,Mo Alie-Cox (40393070),Mo Alie-Cox,40393070,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,IND,1.23
TE,Drew Ogletree (40393072),Drew Ogletree,40393072,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,IND,0
TE,Will Mallory (40393074),Will Mallory,40393074,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,IND,0
TE,Sean McKeon (40393076),Sean McKeon,40393076,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,IND,0
TE,Maximilian Mang (40393078),Maximilian Mang,40393078,TE/FLEX,2500,IND@LAC 10/19/2025 04:05PM ET,IND,0
TE,Elijah Higgins (40393048),Elijah Higgins,40393048,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,ARI,2.98
TE,Travis Vokolek (40393050),Travis Vokolek,40393050,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,ARI,0
TE,Tip Reiman (40393052),Tip Reiman,40393052,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,ARI,1.2
TE,Nick Muse (40393054),Nick Muse,40393054,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,ARI,0
TE,Josiah Deguara (40393056),Josiah Deguara,40393056,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,ARI,0
TE,Luke Musgrave (40393058),Luke Musgrave,40393058,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,GB,1.98
TE,John FitzPatrick (40393060),John FitzPatrick,40393060,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,GB,2.08
TE,Ben Sims (40393062),Ben Sims,40393062,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,GB,0
TE,Josh Whyle (40393064),Josh Whyle,40393064,TE/FLEX,2500,GB@ARI 10/19/2025 04:25PM ET,GB,0
TE,Ben Sinnott (40393028),Ben Sinnott,40393028,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,WAS,0.28
TE,Colson Yankoff (40393030),Colson Yankoff,40393030,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,WAS,0
TE,Tyree Jackson (40393032),Tyree Jackson,40393032,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,WAS,0
TE,Lawrence Cager (40393034),Lawrence Cager,40393034,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,WAS,0
TE,Tyler Ott (40393036),Tyler Ott,40393036,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,WAS,0
TE,Luke Schoonmaker (40393038),Luke Schoonmaker,40393038,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,1.23
TE,Brevyn Spann-Ford (40393040),Brevyn Spann-Ford,40393040,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,0.42
TE,John Stephens Jr. (40393042),John Stephens Jr.,40393042,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,0
TE,Rivaldo Fairweather (40393044),Rivaldo Fairweather,40393044,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,0
TE,Princeton Fant (40393046),Princeton Fant,40393046,TE/FLEX,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,0
DST,Cowboys  (40393196),Cowboys ,40393196,DST,2500,WAS@DAL 10/19/2025 04:25PM ET,DAL,2.17
DST,Titans  (40393197),Titans ,40393197,DST,2400,NE@TEN 10/19/2025 01:00PM ET,TEN,4.33
DST,Saints  (40393198),Saints ,40393198,DST,2300,NO@CHI 10/19/2025 01:00PM ET,NO,5.67
DST,Giants  (40393199),Giants ,40393199,DST,2200,NYG@DEN 10/19/2025 04:05PM ET,NYG,3.67
DST,Cardinals  (40393200),Cardinals ,40393200,DST,2100,GB@ARI 10/19/2025 04:25PM ET,ARI,6.17
DST,Raiders  (40393201),Raiders ,40393201,DST,2000,LV@KC 10/19/2025 01:00PM ET,LV,4.83
